shifts,pred_label,probs,probs_top,IsTop5,label
2227,seven,0.011740686371922493,0.22490644454956055,False,eight
2326,seven,0.025322508066892624,0.31167861819267273,False,eight
2425,seven,0.012726145796477795,0.16774512827396393,False,eight
2524,seven,0.03957812860608101,0.22700920701026917,False,eight
2623,six,0.050555020570755005,0.2663341760635376,True,eight
2722,seven,0.027059325948357582,0.2671419084072113,False,eight
2821,seven,0.02535475604236126,0.30814287066459656,False,eight
2920,house,0.0459875613451004,0.4032929241657257,True,eight
3019,seven,0.03695916384458542,0.20935873687267303,False,eight
3118,visual,0.01330067403614521,0.19534538686275482,False,eight
3217,house,0.06280750781297684,0.2369648814201355,True,eight
3316,visual,0.046630553901195526,0.22468824684619904,False,eight
3415,visual,0.045133985579013824,0.19310398399829865,False,eight
3514,six,0.025606669485569,0.27093708515167236,False,eight
3613,six,0.065137580037117,0.348708838224411,True,eight
3712,six,0.1470421403646469,0.25619763135910034,True,eight
3811,visual,0.06343891471624374,0.3505612313747406,True,eight
3910,visual,0.07975299656391144,0.46141013503074646,True,eight
4009,house,0.06294780969619751,0.19884628057479858,False,eight
4108,visual,0.017425162717700005,0.7605186700820923,False,eight
4207,visual,0.19846168160438538,0.22262628376483917,True,eight
4306,five,0.13652685284614563,0.284311980009079,True,eight
4405,five,0.0819770023226738,0.20248213410377502,True,eight
4504,happy,0.026617780327796936,0.31536468863487244,False,eight
4603,happy,0.028563205152750015,0.30891427397727966,False,eight
4702,house,0.05493008717894554,0.3909306228160858,True,eight
4801,house,0.06359042227268219,0.2312641143798828,True,eight
4900,visual,0.05148225277662277,0.3520379364490509,True,eight
4999,house,0.09214041382074356,0.35409194231033325,True,eight
-5000,eight,0.792023241519928,0.792023241519928,True,eight
-4901,eight,0.8038281202316284,0.8038281202316284,True,eight
-4802,eight,0.8370363712310791,0.8370363712310791,True,eight
-4703,eight,0.9462859034538269,0.9462859034538269,True,eight
-4604,eight,0.9212400317192078,0.9212400317192078,True,eight
-4505,eight,0.9364663362503052,0.9364663362503052,True,eight
-4406,eight,0.8008439540863037,0.8008439540863037,True,eight
-4307,eight,0.914247453212738,0.914247453212738,True,eight
-4208,eight,0.9220656752586365,0.9220656752586365,True,eight
-4109,eight,0.8440213203430176,0.8440213203430176,True,eight
-4010,eight,0.954441249370575,0.954441249370575,True,eight
-3911,eight,0.8729528188705444,0.8729528188705444,True,eight
-3812,eight,0.9405813813209534,0.9405813813209534,True,eight
-3713,eight,0.8672274351119995,0.8672274351119995,True,eight
-3614,eight,0.9220296144485474,0.9220296144485474,True,eight
-3515,eight,0.9678255915641785,0.9678255915641785,True,eight
-3416,eight,0.9750499129295349,0.9750499129295349,True,eight
-3317,eight,0.9382519721984863,0.9382519721984863,True,eight
-3218,eight,0.9804572463035583,0.9804572463035583,True,eight
-3119,eight,0.9442975521087646,0.9442975521087646,True,eight
-3020,eight,0.8786931037902832,0.8786931037902832,True,eight
-2921,eight,0.9683755040168762,0.9683755040168762,True,eight
-2822,eight,0.97740638256073,0.97740638256073,True,eight
-2723,eight,0.9723366498947144,0.9723366498947144,True,eight
-2624,eight,0.9833289384841919,0.9833289384841919,True,eight
-2525,eight,0.9831777215003967,0.9831777215003967,True,eight
-2426,eight,0.9907507300376892,0.9907507300376892,True,eight
-2327,eight,0.9919338226318359,0.9919338226318359,True,eight
-2228,eight,0.9912964105606079,0.9912964105606079,True,eight
-2129,eight,0.9878996014595032,0.9878996014595032,True,eight
-2030,eight,0.952181875705719,0.952181875705719,True,eight
-1931,eight,0.9801560640335083,0.9801560640335083,True,eight
-1832,eight,0.9697790145874023,0.9697790145874023,True,eight
-1733,eight,0.9763168096542358,0.9763168096542358,True,eight
-1634,eight,0.9909109473228455,0.9909109473228455,True,eight
-1535,eight,0.9860677123069763,0.9860677123069763,True,eight
-1436,eight,0.987441897392273,0.987441897392273,True,eight
-1337,eight,0.9863318204879761,0.9863318204879761,True,eight
-1238,eight,0.9684638381004333,0.9684638381004333,True,eight
-1139,eight,0.9872116446495056,0.9872116446495056,True,eight
-1040,eight,0.9060434699058533,0.9060434699058533,True,eight
-941,eight,0.9382523894309998,0.9382523894309998,True,eight
-842,eight,0.9062535166740417,0.9062535166740417,True,eight
-743,eight,0.9837936758995056,0.9837936758995056,True,eight
-644,eight,0.9610598683357239,0.9610598683357239,True,eight
-545,eight,0.9841117858886719,0.9841117858886719,True,eight
-446,eight,0.980660617351532,0.980660617351532,True,eight
-347,eight,0.9766947031021118,0.9766947031021118,True,eight
-248,eight,0.9878432750701904,0.9878432750701904,True,eight
-149,eight,0.9740908145904541,0.9740908145904541,True,eight
-50,eight,0.9605656266212463,0.9605656266212463,True,eight
49,eight,0.9691082835197449,0.9691082835197449,True,eight
148,eight,0.9817919135093689,0.9817919135093689,True,eight
247,eight,0.9789719581604004,0.9789719581604004,True,eight
346,eight,0.96327805519104,0.96327805519104,True,eight
445,eight,0.9650169610977173,0.9650169610977173,True,eight
544,eight,0.9635218381881714,0.9635218381881714,True,eight
643,eight,0.9611891508102417,0.9611891508102417,True,eight
742,eight,0.9347772598266602,0.9347772598266602,True,eight
841,eight,0.8919992446899414,0.8919992446899414,True,eight
940,eight,0.9407139420509338,0.9407139420509338,True,eight
1039,eight,0.9818476438522339,0.9818476438522339,True,eight
1138,eight,0.9818681478500366,0.9818681478500366,True,eight
1237,eight,0.9931485056877136,0.9931485056877136,True,eight
1336,eight,0.9541470408439636,0.9541470408439636,True,eight
1435,eight,0.9683143496513367,0.9683143496513367,True,eight
1534,eight,0.9358148574829102,0.9358148574829102,True,eight
1633,eight,0.9456490874290466,0.9456490874290466,True,eight
1732,eight,0.9565725922584534,0.9565725922584534,True,eight
1831,eight,0.9661824703216553,0.9661824703216553,True,eight
1930,eight,0.9827762842178345,0.9827762842178345,True,eight
2029,eight,0.9754317998886108,0.9754317998886108,True,eight
2128,eight,0.9925651550292969,0.9925651550292969,True,eight
2227,eight,0.9741799235343933,0.9741799235343933,True,eight
2326,eight,0.9876013398170471,0.9876013398170471,True,eight
2425,eight,0.9858783483505249,0.9858783483505249,True,eight
2524,eight,0.9680125713348389,0.9680125713348389,True,eight
2623,eight,0.9355778098106384,0.9355778098106384,True,eight
2722,eight,0.8844568729400635,0.8844568729400635,True,eight
2821,eight,0.9333310723304749,0.9333310723304749,True,eight
2920,eight,0.9568864107131958,0.9568864107131958,True,eight
3019,eight,0.9436381459236145,0.9436381459236145,True,eight
3118,eight,0.9767799973487854,0.9767799973487854,True,eight
3217,eight,0.9613116383552551,0.9613116383552551,True,eight
3316,eight,0.967631995677948,0.967631995677948,True,eight
3415,eight,0.9549146294593811,0.9549146294593811,True,eight
3514,eight,0.9069041013717651,0.9069041013717651,True,eight
3613,eight,0.9525864720344543,0.9525864720344543,True,eight
3712,eight,0.851632833480835,0.851632833480835,True,eight
3811,eight,0.9261597990989685,0.9261597990989685,True,eight
3910,eight,0.9514316320419312,0.9514316320419312,True,eight
4009,eight,0.9667097330093384,0.9667097330093384,True,eight
4108,eight,0.9619318246841431,0.9619318246841431,True,eight
4207,eight,0.9663763642311096,0.9663763642311096,True,eight
4306,eight,0.9704055786132812,0.9704055786132812,True,eight
4405,eight,0.9493125677108765,0.9493125677108765,True,eight
4504,eight,0.9075471758842468,0.9075471758842468,True,eight
4603,eight,0.8697341084480286,0.8697341084480286,True,eight
4702,eight,0.7387900352478027,0.7387900352478027,True,eight
4801,eight,0.9080104231834412,0.9080104231834412,True,eight
4900,eight,0.929259717464447,0.929259717464447,True,eight
4999,eight,0.9800987243652344,0.9800987243652344,True,eight
-5000,eight,0.9362155199050903,0.9362155199050903,True,eight
-4901,eight,0.7273255586624146,0.7273255586624146,True,eight
-4802,eight,0.9396795630455017,0.9396795630455017,True,eight
-4703,eight,0.8455033898353577,0.8455033898353577,True,eight
-4604,eight,0.884996771812439,0.884996771812439,True,eight
-4505,eight,0.8013449311256409,0.8013449311256409,True,eight
-4406,eight,0.9335201978683472,0.9335201978683472,True,eight
-4307,eight,0.913604736328125,0.913604736328125,True,eight
-4208,eight,0.9305812120437622,0.9305812120437622,True,eight
-4109,eight,0.9409568905830383,0.9409568905830383,True,eight
-4010,eight,0.9133357405662537,0.9133357405662537,True,eight
-3911,eight,0.953085720539093,0.953085720539093,True,eight
-3812,eight,0.883938193321228,0.883938193321228,True,eight
-3713,eight,0.9296573400497437,0.9296573400497437,True,eight
-3614,eight,0.9716511964797974,0.9716511964797974,True,eight
-3515,eight,0.9651486873626709,0.9651486873626709,True,eight
-3416,eight,0.9678009152412415,0.9678009152412415,True,eight
-3317,eight,0.9596989750862122,0.9596989750862122,True,eight
-3218,eight,0.9182187914848328,0.9182187914848328,True,eight
-3119,eight,0.9804476499557495,0.9804476499557495,True,eight
-3020,eight,0.9684557914733887,0.9684557914733887,True,eight
-2921,eight,0.8813151717185974,0.8813151717185974,True,eight
-2822,eight,0.9358155727386475,0.9358155727386475,True,eight
-2723,eight,0.7722612023353577,0.7722612023353577,True,eight
-2624,eight,0.8410030007362366,0.8410030007362366,True,eight
-2525,eight,0.9073923230171204,0.9073923230171204,True,eight
-2426,eight,0.9134969711303711,0.9134969711303711,True,eight
-2327,eight,0.9622411727905273,0.9622411727905273,True,eight
-2228,eight,0.948306143283844,0.948306143283844,True,eight
-2129,eight,0.9515287280082703,0.9515287280082703,True,eight
-2030,eight,0.9371168613433838,0.9371168613433838,True,eight
-1931,eight,0.9261505603790283,0.9261505603790283,True,eight
-1832,eight,0.9632934331893921,0.9632934331893921,True,eight
-1733,eight,0.9537140130996704,0.9537140130996704,True,eight
-1634,eight,0.9331024885177612,0.9331024885177612,True,eight
-1535,eight,0.9761489033699036,0.9761489033699036,True,eight
-1436,eight,0.9855260848999023,0.9855260848999023,True,eight
-1337,eight,0.9784850478172302,0.9784850478172302,True,eight
-1238,eight,0.9672976136207581,0.9672976136207581,True,eight
-1139,eight,0.9831790924072266,0.9831790924072266,True,eight
-1040,eight,0.9716039299964905,0.9716039299964905,True,eight
-941,eight,0.975165069103241,0.975165069103241,True,eight
-842,eight,0.9546284079551697,0.9546284079551697,True,eight
-743,eight,0.9316072463989258,0.9316072463989258,True,eight
-644,eight,0.9642110466957092,0.9642110466957092,True,eight
-545,eight,0.9697506427764893,0.9697506427764893,True,eight
-446,eight,0.9660479426383972,0.9660479426383972,True,eight
-347,eight,0.9666997790336609,0.9666997790336609,True,eight
-248,eight,0.9721289873123169,0.9721289873123169,True,eight
-149,eight,0.9844792485237122,0.9844792485237122,True,eight
-50,eight,0.9899907112121582,0.9899907112121582,True,eight
49,eight,0.969311535358429,0.969311535358429,True,eight
148,eight,0.9688720107078552,0.9688720107078552,True,eight
247,eight,0.9843400716781616,0.9843400716781616,True,eight
346,eight,0.9753316640853882,0.9753316640853882,True,eight
445,eight,0.9897214770317078,0.9897214770317078,True,eight
544,eight,0.9810473322868347,0.9810473322868347,True,eight
643,eight,0.9747759699821472,0.9747759699821472,True,eight
742,eight,0.9337896704673767,0.9337896704673767,True,eight
841,eight,0.9067908525466919,0.9067908525466919,True,eight
940,eight,0.9420806169509888,0.9420806169509888,True,eight
1039,eight,0.902097761631012,0.902097761631012,True,eight
1138,eight,0.9676871299743652,0.9676871299743652,True,eight
1237,eight,0.871610701084137,0.871610701084137,True,eight
1336,eight,0.9838250875473022,0.9838250875473022,True,eight
1435,eight,0.8824805021286011,0.8824805021286011,True,eight
1534,eight,0.9859035015106201,0.9859035015106201,True,eight
1633,eight,0.9642336368560791,0.9642336368560791,True,eight
1732,eight,0.9539341926574707,0.9539341926574707,True,eight
1831,eight,0.9299830198287964,0.9299830198287964,True,eight
1930,eight,0.9191756248474121,0.9191756248474121,True,eight
2029,eight,0.9212639927864075,0.9212639927864075,True,eight
2128,eight,0.9708332419395447,0.9708332419395447,True,eight
2227,eight,0.9800853133201599,0.9800853133201599,True,eight
2326,eight,0.9934334754943848,0.9934334754943848,True,eight
2425,eight,0.9872090816497803,0.9872090816497803,True,eight
2524,eight,0.9779300689697266,0.9779300689697266,True,eight
2623,eight,0.9864858388900757,0.9864858388900757,True,eight
2722,eight,0.939112663269043,0.939112663269043,True,eight
2821,eight,0.9395886659622192,0.9395886659622192,True,eight
2920,eight,0.9374346733093262,0.9374346733093262,True,eight
3019,eight,0.8501856327056885,0.8501856327056885,True,eight
3118,eight,0.942224383354187,0.942224383354187,True,eight
3217,eight,0.9460465312004089,0.9460465312004089,True,eight
3316,eight,0.9364980459213257,0.9364980459213257,True,eight
3415,eight,0.9112526178359985,0.9112526178359985,True,eight
3514,eight,0.9621243476867676,0.9621243476867676,True,eight
3613,eight,0.9776001572608948,0.9776001572608948,True,eight
3712,eight,0.9160445928573608,0.9160445928573608,True,eight
3811,eight,0.9812085628509521,0.9812085628509521,True,eight
3910,eight,0.9815388321876526,0.9815388321876526,True,eight
4009,eight,0.9015425443649292,0.9015425443649292,True,eight
4108,eight,0.9688984155654907,0.9688984155654907,True,eight
4207,eight,0.9341478943824768,0.9341478943824768,True,eight
4306,eight,0.9740861654281616,0.9740861654281616,True,eight
4405,eight,0.9669719934463501,0.9669719934463501,True,eight
4504,eight,0.9657166600227356,0.9657166600227356,True,eight
4603,eight,0.862002968788147,0.862002968788147,True,eight
4702,eight,0.9550730586051941,0.9550730586051941,True,eight
4801,eight,0.9180260300636292,0.9180260300636292,True,eight
4900,eight,0.8985849618911743,0.8985849618911743,True,eight
4999,eight,0.8895532488822937,0.8895532488822937,True,eight
-5000,eight,0.9390731453895569,0.9390731453895569,True,eight
-4901,eight,0.9228488206863403,0.9228488206863403,True,eight
-4802,eight,0.9634779095649719,0.9634779095649719,True,eight
-4703,eight,0.9487533569335938,0.9487533569335938,True,eight
-4604,eight,0.9660155773162842,0.9660155773162842,True,eight
-4505,eight,0.9599027037620544,0.9599027037620544,True,eight
-4406,eight,0.9817534685134888,0.9817534685134888,True,eight
-4307,eight,0.9725987911224365,0.9725987911224365,True,eight
-4208,eight,0.9707849621772766,0.9707849621772766,True,eight
-4109,eight,0.9605389833450317,0.9605389833450317,True,eight
-4010,eight,0.9378697276115417,0.9378697276115417,True,eight
-3911,eight,0.9103777408599854,0.9103777408599854,True,eight
-3812,eight,0.9118981957435608,0.9118981957435608,True,eight
-3713,eight,0.957511305809021,0.957511305809021,True,eight
-3614,eight,0.9399287104606628,0.9399287104606628,True,eight
-3515,eight,0.9441904425621033,0.9441904425621033,True,eight
-3416,eight,0.9742850661277771,0.9742850661277771,True,eight
-3317,eight,0.9760442972183228,0.9760442972183228,True,eight
-3218,eight,0.968163251876831,0.968163251876831,True,eight
-3119,eight,0.9512312412261963,0.9512312412261963,True,eight
-3020,eight,0.9418042302131653,0.9418042302131653,True,eight
-2921,eight,0.9358503818511963,0.9358503818511963,True,eight
-2822,eight,0.9615722298622131,0.9615722298622131,True,eight
-2723,eight,0.9410213828086853,0.9410213828086853,True,eight
-2624,eight,0.9296481609344482,0.9296481609344482,True,eight
-2525,eight,0.9270951151847839,0.9270951151847839,True,eight
-2426,eight,0.9810428619384766,0.9810428619384766,True,eight
-2327,eight,0.9616976976394653,0.9616976976394653,True,eight
-2228,eight,0.9597522616386414,0.9597522616386414,True,eight
-2129,eight,0.9699904918670654,0.9699904918670654,True,eight
-2030,eight,0.8482597470283508,0.8482597470283508,True,eight
-1931,eight,0.9027552008628845,0.9027552008628845,True,eight
-1832,eight,0.847330629825592,0.847330629825592,True,eight
-1733,eight,0.9783685207366943,0.9783685207366943,True,eight
-1634,eight,0.9404579997062683,0.9404579997062683,True,eight
-1535,eight,0.9732735753059387,0.9732735753059387,True,eight
-1436,eight,0.9824765920639038,0.9824765920639038,True,eight
-1337,eight,0.9477075934410095,0.9477075934410095,True,eight
-1238,eight,0.9621809124946594,0.9621809124946594,True,eight
-1139,eight,0.9444570541381836,0.9444570541381836,True,eight
-1040,eight,0.9484124779701233,0.9484124779701233,True,eight
-941,eight,0.9325370192527771,0.9325370192527771,True,eight
-842,eight,0.9066810011863708,0.9066810011863708,True,eight
-743,eight,0.8564811944961548,0.8564811944961548,True,eight
-644,eight,0.9546656608581543,0.9546656608581543,True,eight
-545,eight,0.8830755352973938,0.8830755352973938,True,eight
-446,eight,0.9638310074806213,0.9638310074806213,True,eight
-347,eight,0.9332488179206848,0.9332488179206848,True,eight
-248,eight,0.9567118883132935,0.9567118883132935,True,eight
-149,eight,0.9522495269775391,0.9522495269775391,True,eight
-50,eight,0.9589170217514038,0.9589170217514038,True,eight
49,eight,0.9443619847297668,0.9443619847297668,True,eight
148,eight,0.8956441283226013,0.8956441283226013,True,eight
247,eight,0.9266631603240967,0.9266631603240967,True,eight
346,eight,0.9486427903175354,0.9486427903175354,True,eight
445,eight,0.9487780332565308,0.9487780332565308,True,eight
544,eight,0.9183876514434814,0.9183876514434814,True,eight
643,eight,0.9293268918991089,0.9293268918991089,True,eight
742,eight,0.9195960760116577,0.9195960760116577,True,eight
841,eight,0.8139595985412598,0.8139595985412598,True,eight
940,eight,0.9175702333450317,0.9175702333450317,True,eight
1039,eight,0.8777652978897095,0.8777652978897095,True,eight
1138,eight,0.947920560836792,0.947920560836792,True,eight
1237,eight,0.9754214882850647,0.9754214882850647,True,eight
1336,eight,0.9628159403800964,0.9628159403800964,True,eight
1435,eight,0.9700530171394348,0.9700530171394348,True,eight
1534,eight,0.9493377208709717,0.9493377208709717,True,eight
1633,eight,0.9373485445976257,0.9373485445976257,True,eight
1732,eight,0.8225430250167847,0.8225430250167847,True,eight
1831,eight,0.8955528736114502,0.8955528736114502,True,eight
1930,eight,0.8502556085586548,0.8502556085586548,True,eight
2029,eight,0.9673028588294983,0.9673028588294983,True,eight
2128,eight,0.931013822555542,0.931013822555542,True,eight
2227,eight,0.9866613745689392,0.9866613745689392,True,eight
2326,eight,0.9683231711387634,0.9683231711387634,True,eight
2425,eight,0.9521998167037964,0.9521998167037964,True,eight
2524,eight,0.969276487827301,0.969276487827301,True,eight
2623,eight,0.9433315396308899,0.9433315396308899,True,eight
2722,eight,0.9298226237297058,0.9298226237297058,True,eight
2821,eight,0.9072740077972412,0.9072740077972412,True,eight
2920,eight,0.9615800380706787,0.9615800380706787,True,eight
3019,eight,0.9659874439239502,0.9659874439239502,True,eight
3118,eight,0.9846562743186951,0.9846562743186951,True,eight
3217,eight,0.9628128409385681,0.9628128409385681,True,eight
3316,eight,0.9852142930030823,0.9852142930030823,True,eight
3415,eight,0.9632692337036133,0.9632692337036133,True,eight
3514,eight,0.9854767918586731,0.9854767918586731,True,eight
3613,eight,0.9723386764526367,0.9723386764526367,True,eight
3712,eight,0.9150376915931702,0.9150376915931702,True,eight
3811,eight,0.9673013091087341,0.9673013091087341,True,eight
3910,eight,0.9272717833518982,0.9272717833518982,True,eight
4009,eight,0.9160937666893005,0.9160937666893005,True,eight
4108,eight,0.9202172160148621,0.9202172160148621,True,eight
4207,eight,0.9686703681945801,0.9686703681945801,True,eight
4306,eight,0.9650453925132751,0.9650453925132751,True,eight
4405,eight,0.9825370907783508,0.9825370907783508,True,eight
4504,eight,0.9716901779174805,0.9716901779174805,True,eight
4603,eight,0.9581190347671509,0.9581190347671509,True,eight
4702,eight,0.9483880400657654,0.9483880400657654,True,eight
4801,eight,0.9214963316917419,0.9214963316917419,True,eight
4900,eight,0.9395713806152344,0.9395713806152344,True,eight
4999,eight,0.8351065516471863,0.8351065516471863,True,eight
-5000,eight,0.9018641114234924,0.9018641114234924,True,eight
-4901,eight,0.9190998077392578,0.9190998077392578,True,eight
-4802,eight,0.9279564619064331,0.9279564619064331,True,eight
-4703,eight,0.9847997426986694,0.9847997426986694,True,eight
-4604,eight,0.97514808177948,0.97514808177948,True,eight
-4505,eight,0.9816283583641052,0.9816283583641052,True,eight
-4406,eight,0.9840019941329956,0.9840019941329956,True,eight
-4307,eight,0.9861589074134827,0.9861589074134827,True,eight
-4208,eight,0.9820426106452942,0.9820426106452942,True,eight
-4109,eight,0.9658523201942444,0.9658523201942444,True,eight
-4010,eight,0.9801520705223083,0.9801520705223083,True,eight
-3911,eight,0.9839067459106445,0.9839067459106445,True,eight
-3812,eight,0.9813350439071655,0.9813350439071655,True,eight
-3713,eight,0.9937678575515747,0.9937678575515747,True,eight
-3614,eight,0.9917188882827759,0.9917188882827759,True,eight
-3515,eight,0.9893520474433899,0.9893520474433899,True,eight
-3416,eight,0.9919661283493042,0.9919661283493042,True,eight
-3317,eight,0.9737198352813721,0.9737198352813721,True,eight
-3218,eight,0.971041738986969,0.971041738986969,True,eight
-3119,eight,0.982490599155426,0.982490599155426,True,eight
-3020,eight,0.9780067205429077,0.9780067205429077,True,eight
-2921,eight,0.9838222861289978,0.9838222861289978,True,eight
-2822,eight,0.9308626055717468,0.9308626055717468,True,eight
-2723,eight,0.977989137172699,0.977989137172699,True,eight
-2624,eight,0.9678519368171692,0.9678519368171692,True,eight
-2525,eight,0.9695349335670471,0.9695349335670471,True,eight
-2426,eight,0.9681739807128906,0.9681739807128906,True,eight
-2327,eight,0.985101044178009,0.985101044178009,True,eight
-2228,eight,0.9606425166130066,0.9606425166130066,True,eight
-2129,eight,0.9917476177215576,0.9917476177215576,True,eight
-2030,eight,0.9827892184257507,0.9827892184257507,True,eight
-1931,eight,0.9824799299240112,0.9824799299240112,True,eight
-1832,eight,0.9487753510475159,0.9487753510475159,True,eight
-1733,eight,0.9870403409004211,0.9870403409004211,True,eight
-1634,eight,0.9905853867530823,0.9905853867530823,True,eight
-1535,eight,0.9924644231796265,0.9924644231796265,True,eight
-1436,eight,0.9895525574684143,0.9895525574684143,True,eight
-1337,eight,0.9880920648574829,0.9880920648574829,True,eight
-1238,eight,0.9877557754516602,0.9877557754516602,True,eight
-1139,eight,0.9885635375976562,0.9885635375976562,True,eight
-1040,eight,0.9624766707420349,0.9624766707420349,True,eight
-941,eight,0.9743074774742126,0.9743074774742126,True,eight
-842,eight,0.8351262211799622,0.8351262211799622,True,eight
-743,eight,0.9393044710159302,0.9393044710159302,True,eight
-644,eight,0.9463343024253845,0.9463343024253845,True,eight
-545,eight,0.9801400303840637,0.9801400303840637,True,eight
-446,eight,0.9666305184364319,0.9666305184364319,True,eight
-347,eight,0.9914255142211914,0.9914255142211914,True,eight
-248,eight,0.9762194752693176,0.9762194752693176,True,eight
-149,eight,0.9908349514007568,0.9908349514007568,True,eight
-50,eight,0.9943681359291077,0.9943681359291077,True,eight
49,eight,0.9956817626953125,0.9956817626953125,True,eight
148,eight,0.9950941801071167,0.9950941801071167,True,eight
247,eight,0.9970820546150208,0.9970820546150208,True,eight
346,eight,0.9953746199607849,0.9953746199607849,True,eight
445,eight,0.9917581677436829,0.9917581677436829,True,eight
544,eight,0.9918436408042908,0.9918436408042908,True,eight
643,eight,0.9867821931838989,0.9867821931838989,True,eight
742,eight,0.9869584441184998,0.9869584441184998,True,eight
841,eight,0.9934551119804382,0.9934551119804382,True,eight
940,eight,0.9891096353530884,0.9891096353530884,True,eight
1039,eight,0.9955730438232422,0.9955730438232422,True,eight
1138,eight,0.9945787191390991,0.9945787191390991,True,eight
1237,eight,0.9950875639915466,0.9950875639915466,True,eight
1336,eight,0.9913870692253113,0.9913870692253113,True,eight
1435,eight,0.9926748871803284,0.9926748871803284,True,eight
1534,eight,0.991306483745575,0.991306483745575,True,eight
1633,eight,0.9915708303451538,0.9915708303451538,True,eight
1732,eight,0.9962992072105408,0.9962992072105408,True,eight
1831,eight,0.9936884045600891,0.9936884045600891,True,eight
1930,eight,0.9728642106056213,0.9728642106056213,True,eight
2029,eight,0.995010495185852,0.995010495185852,True,eight
2128,eight,0.9915512800216675,0.9915512800216675,True,eight
2227,eight,0.9875927567481995,0.9875927567481995,True,eight
2326,eight,0.995392918586731,0.995392918586731,True,eight
2425,eight,0.9776416420936584,0.9776416420936584,True,eight
2524,eight,0.9804937243461609,0.9804937243461609,True,eight
2623,eight,0.9740105271339417,0.9740105271339417,True,eight
2722,eight,0.9472883939743042,0.9472883939743042,True,eight
2821,eight,0.9406911730766296,0.9406911730766296,True,eight
2920,eight,0.8988532423973083,0.8988532423973083,True,eight
3019,eight,0.9756032824516296,0.9756032824516296,True,eight
3118,eight,0.9748522043228149,0.9748522043228149,True,eight
3217,eight,0.9774952530860901,0.9774952530860901,True,eight
3316,eight,0.980025053024292,0.980025053024292,True,eight
3415,eight,0.9911252856254578,0.9911252856254578,True,eight
3514,eight,0.9784277677536011,0.9784277677536011,True,eight
3613,eight,0.9936274290084839,0.9936274290084839,True,eight
3712,eight,0.9922792911529541,0.9922792911529541,True,eight
3811,eight,0.9952493906021118,0.9952493906021118,True,eight
3910,eight,0.9947142004966736,0.9947142004966736,True,eight
4009,eight,0.9947580695152283,0.9947580695152283,True,eight
4108,eight,0.9952971339225769,0.9952971339225769,True,eight
4207,eight,0.9947113990783691,0.9947113990783691,True,eight
4306,eight,0.9921596646308899,0.9921596646308899,True,eight
4405,eight,0.989942193031311,0.989942193031311,True,eight
4504,eight,0.9908830523490906,0.9908830523490906,True,eight
4603,eight,0.9851487874984741,0.9851487874984741,True,eight
4702,eight,0.9579042792320251,0.9579042792320251,True,eight
4801,eight,0.9877259135246277,0.9877259135246277,True,eight
4900,eight,0.9676881432533264,0.9676881432533264,True,eight
4999,eight,0.9050149321556091,0.9050149321556091,True,eight
-5000,cat,0.9542862176895142,0.9542862176895142,True,cat
-4901,cat,0.9913363456726074,0.9913363456726074,True,cat
-4802,cat,0.9778171181678772,0.9778171181678772,True,cat
-4703,cat,0.9356619715690613,0.9356619715690613,True,cat
-4604,cat,0.9881408214569092,0.9881408214569092,True,cat
-4505,cat,0.9567344188690186,0.9567344188690186,True,cat
-4406,cat,0.9691421985626221,0.9691421985626221,True,cat
-4307,cat,0.6087896823883057,0.6087896823883057,True,cat
-4208,cat,0.9130911827087402,0.9130911827087402,True,cat
-4109,cat,0.979320764541626,0.979320764541626,True,cat
-4010,cat,0.9392082691192627,0.9392082691192627,True,cat
-3911,cat,0.9907283782958984,0.9907283782958984,True,cat
-3812,cat,0.9868649840354919,0.9868649840354919,True,cat
-3713,cat,0.9851803779602051,0.9851803779602051,True,cat
-3614,cat,0.9936887621879578,0.9936887621879578,True,cat
-3515,cat,0.9850736856460571,0.9850736856460571,True,cat
-3416,cat,0.985072672367096,0.985072672367096,True,cat
-3317,cat,0.9672049283981323,0.9672049283981323,True,cat
-3218,cat,0.9953523874282837,0.9953523874282837,True,cat
-3119,cat,0.9963210821151733,0.9963210821151733,True,cat
-3020,cat,0.9980486631393433,0.9980486631393433,True,cat
-2921,cat,0.9987103939056396,0.9987103939056396,True,cat
-2822,cat,0.9993927478790283,0.9993927478790283,True,cat
-2723,cat,0.9991523027420044,0.9991523027420044,True,cat
-2624,cat,0.9994183778762817,0.9994183778762817,True,cat
-2525,cat,0.999580442905426,0.999580442905426,True,cat
-2426,cat,0.9956353306770325,0.9956353306770325,True,cat
-2327,cat,0.9987418055534363,0.9987418055534363,True,cat
-2228,cat,0.9994094371795654,0.9994094371795654,True,cat
-2129,cat,0.9982024431228638,0.9982024431228638,True,cat
-2030,cat,0.9991587400436401,0.9991587400436401,True,cat
-1931,cat,0.9997735619544983,0.9997735619544983,True,cat
-1832,cat,0.9997498393058777,0.9997498393058777,True,cat
-1733,cat,0.9991346001625061,0.9991346001625061,True,cat
-1634,cat,0.9993833303451538,0.9993833303451538,True,cat
-1535,cat,0.9892836809158325,0.9892836809158325,True,cat
-1436,cat,0.9922004342079163,0.9922004342079163,True,cat
-1337,cat,0.9906236529350281,0.9906236529350281,True,cat
-1238,cat,0.9931040406227112,0.9931040406227112,True,cat
-1139,cat,0.991219699382782,0.991219699382782,True,cat
-1040,cat,0.9991697072982788,0.9991697072982788,True,cat
-941,cat,0.9992895126342773,0.9992895126342773,True,cat
